navn,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
Todbjerg Ejerlav,Todbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.267664,10.209361,
Todbjerg Sogn,Todbjerg,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,56.280932,10.229438,
Todbjerg-Mejlby Pastorat,Todbjerg-Mejlby,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,56.28987,10.222519,
Todbjerg-Mejlby Sognekommune,Todbjerg-Mejlby,Sognekommune,Sognekommune,1,1,1842-01-01,1970-03-31,no,0.0,56.289888,10.222497,
Todbøl Ejerlav,Todbøl,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.921108,8.551338,
Todderup Mark Ejerlav,Todderup Mark,Ejerlav,Ejerlav,1,2,1732-12-31,9999-12-31,no,0.0,56.187317,10.094891,
Toderup Ejerlav,Toderup,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.529617,10.156731,
Todsbøl Afstemningsområde,Todsbøl,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.96549,9.243653,
Todsbøl Ejerlav,Todsbøl,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,54.96549,9.243653,
Toelt Ejerlav,Toelt,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.981174,12.503438,
Toft Ejerlav,Toft,Ejerlav,Ejerlav,1,2,1000-01-01,1978-07-02,no,0.0,56.719869,8.200643,
Tofte Ejerlav,Tofte,Ejerlav,Ejerlav,5,6,1000-01-01,9999-12-31,yes,229.45,,,"128165@56.8481,10.2208 | 127539@57.5066,9.9666 | 126990@54.7412,11.4062 | 126192@55.5377,10.0932 | 128238@56.6714,9.8310"
Tofte Fredskov Ejerlav,Tofte Fredskov,Ejerlav,Ejerlav,1,1,1841-07-01,1954-07-02,no,0.0,56.838694,10.230982,
Tofte Skov Ejerlav,Tofte Skov,Ejerlav,Ejerlav,1,1,1954-07-02,9999-12-31,no,0.0,56.838895,10.238238,
Toftebjerg Ejerlav,Toftebjerg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.880851,10.604795,
Toftegård Ejerlav,Toftegård,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.219935,9.737431,
Tofterne Ejerlav,Tofterne,Ejerlav,Ejerlav,1,2,1744-07-01,1896-12-30,no,0.0,56.152952,10.199807,
Tofterup Ejerlav,Tofterup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.654871,8.864761,
Tofthøj Ejerlav,Tofthøj,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.782612,9.345996,
Toftlund Afstemningsområde,Toftlund,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.183563,9.071359,
Toftlund Ejerlav,Toftlund,Ejerlav,Ejerlav,3,8,1000-01-01,9999-12-31,yes,154.66,,,"131138@56.1130,9.1743 | 127640@57.2983,10.5085 | 132423@55.1851,9.0703"
Toftlund Handelsdistrikt,Toftlund,Handelsdistrikt,Handelsdistrikt,1,1,1955-07-02,1960-07-01,no,0.0,55.173197,9.085053,
Toftlund Pastorat,Toftlund,Pastorat,Pastorat,1,1,1770-07-02,1924-07-01,no,0.0,55.198513,9.049564,
Toftlund Skyldkreds,Toftlund,Skyldkreds,Skyldkreds,1,1,1921-04-01,1923-12-31,no,0.0,55.201353,9.173054,
Toftlund Sogn,Toftlund,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,55.198517,9.04957,
Toftlund Sognekommune,Toftlund,Sognekommune,Sognekommune,2,2,1921-04-01,1970-03-31,no,0.8,55.20066,9.061549,
Toftlund Vurderingskreds,Toftlund,Vurderingskreds,Vurderingskreds,1,7,1924-01-01,1970-03-31,no,0.0,55.201358,9.173427,
Toftlund politikreds,Toftlund,Politikreds,Politikreds,1,2,1957-04-01,1973-03-31,no,0.0,55.255292,9.071545,
Toftnæs Ejerlav,Toftnæs,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.599082,8.449351,
Toftum Ejerlav,Toftum,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,yes,76.15,,,"131623@56.5391,8.5303 | 132535@55.1670,8.5350"
Tohuse Ejerlav,Tohuse,Ejerlav,Ejerlav,1,1,1762-12-31,9999-12-31,no,0.0,56.387005,9.212309,
Tokkekøb Hegn Ejerlav,Tokkekøb Hegn,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.88268,12.381275,
Tokkerup Ejerlav,Tokkerup,Ejerlav,Ejerlav,3,5,1000-01-01,9999-12-31,yes,65.63,,,"124064@55.5811,11.9452 | 125687@55.2882,12.1355 | 126889@54.7101,11.7287"
Toksværd Ejerlav,Toksværd,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.252252,11.883668,
Toksværd Pastorat,Toksværd,Pastorat,Pastorat,1,1,1854-07-02,1924-07-01,no,0.0,55.245677,11.911693,
Toksværd Sogn,Toksværd,Sogn,Sogn,1,6,1000-01-01,9999-12-31,no,0.0,55.245759,11.911699,
Toksværd Sognekommune,Toksværd,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,55.24567,11.911699,
Toksværd-Holme Olstrup Pastorat,Toksværd-Holme Olstrup,Pastorat,Pastorat,1,2,1973-07-02,9999-12-31,no,0.0,55.252909,11.883923,
Tolbøl Ejerlav,Tolbøl,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,56.808711,8.288116,
Toldbodens Skyldkreds,Toldbodens,Skyldkreds,Skyldkreds,2,7,1903-05-15,1954-09-01,no,0.17,55.676985,12.603009,
Toldbodens Vurderingskreds,Toldbodens,Vurderingskreds,Vurderingskreds,2,3,1954-09-01,2002-05-16,no,0.11,55.678804,12.605566,
Tollerup Ejerlav,Tollerup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.000087,11.963403,
Tollerupgård Ejerlav,Tollerupgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.950378,9.27069,
Tollerød Ejerlav,Tollerød,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.354803,12.043269,
Tollestrup Ejerlav,Tollestrup,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,yes,39.6,,,"128934@56.6673,9.5874 | 127791@57.3346,10.0491"
Tollund Ejerlav,Tollund,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.152199,9.410814,
Tolne Ejerlav,Tolne,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.464781,10.32537,
Tolne Sogn,Tolne,Sogn,Sogn,1,1,1000-01-01,9999-12-31,no,0.0,57.474114,10.335733,
Tolne Sognekommune,Tolne,Sognekommune,Sognekommune,1,1,1894-01-01,1966-04-01,no,0.0,57.474114,10.335733,
Tolne-Mosbjerg Pastorat,Tolne-Mosbjerg,Pastorat,Pastorat,1,2,1000-01-01,9999-12-31,no,0.0,57.497656,10.313847,
Tolsager Ejerlav,Tolsager,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.801152,11.527372,
Tolshave Ejerlav,Tolshave,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.515549,10.396873,
Tolstrup Ejerlav,Tolstrup,Ejerlav,Ejerlav,14,24,1000-01-01,9999-12-31,yes,199.86,,,"125493@55.0199,12.0218 | 130627@56.0699,9.5540 | 130501@55.9273,9.8659 | 128280@56.8210,9.5057 | 128399@56.9877,9.3170 | 128981@56.6159,9.3422 | 129150@56.3661,9.4202 | 130970@55.5786,9.6274 | 133059@55.4225,11.8238 | 131429@56.2987,8.6371 | 130100@56.3726,10.8233 | 124125@55.5382,11.9193"
Tolstrup Præstegård Ejerlav,Tolstrup Præstegård,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,57.306137,9.904485,
Tolstrup Sogn,Tolstrup,Sogn,Sogn,2,11,1000-01-01,9999-12-31,yes,74.34,,,"114873@57.2739,9.8827 | 114874@55.9346,9.8446"
Tolstrup-Stenum Pastorat,Tolstrup-Stenum,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,57.285229,9.879565,
Tolstrup-Stenum Sognekommune,Tolstrup-Stenum,Sognekommune,Sognekommune,1,3,1842-01-01,1970-03-31,no,0.0,57.285248,9.879659,
Tommerup Ejerlav,Tommerup,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.318145,10.196348,
Tommerup Kommune,Tommerup,Kommune,Kommune,1,3,1970-04-01,2006-12-31,no,0.0,55.315351,10.20349,
Tommerup Sogn,Tommerup,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.321676,10.190339,
Tommerup Sognekommune,Tommerup,Sognekommune,Sognekommune,2,2,1900-01-01,1970-03-31,no,0.86,55.321252,10.195311,
Tommerup Vurderingskreds,Tommerup,Vurderingskreds,Vurderingskreds,1,1,1968-04-01,1970-03-31,no,0.0,55.358395,10.191402,
Tommerup-Broholm Pastorat,Tommerup-Broholm,Pastorat,Pastorat,1,3,1979-10-01,9999-12-31,no,0.0,55.331604,10.188808,
Tommerup-Brylle Pastorat,Tommerup-Brylle,Pastorat,Pastorat,1,1,1770-07-02,1854-07-02,no,0.0,55.330354,10.207948,
Tommerup-Brylle Sognekommune,Tommerup-Brylle,Sognekommune,Sognekommune,1,1,1842-01-01,1900-01-01,no,0.0,55.330354,10.207948,
Tommestrup Ejerlav,Tommestrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.298271,12.439013,
Tontoft Ejerlav,Tontoft,Ejerlav,Ejerlav,1,1,1000-01-01,1575-12-27,no,0.0,55.069058,9.719189,
Topgård Ejerlav,Topgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.347329,10.139893,
Topshøj Ejerlav,Topshøj,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.396625,11.544138,
Torbenfeld Ejerlav,Torbenfeld,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.640944,11.528168,
Torbøl Ejerlav,Torbøl,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.741653,8.331738,
Torderup Ejerlav,Torderup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.958762,10.036195,
Toreby Ejerlav,Toreby,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.762996,11.804053,
Toreby Pastorat,Toreby,Pastorat,Pastorat,1,3,1770-07-02,1924-07-01,no,0.0,54.755773,11.782965,
Toreby Skov Ejerlav,Toreby Skov,Ejerlav,Ejerlav,1,2,1744-12-31,9999-12-31,no,0.0,54.780442,11.81121,
Toreby Sogn,Toreby,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,54.755774,11.78297,
Toreby Sognekommune,Toreby,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,54.755774,11.782999,
Torhuse Ejerlav,Torhuse,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.106672,8.593477,
Torkilstrup Ejerlav,Torkilstrup,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,yes,43.28,,,"124107@55.6500,11.8833 | 127278@54.8709,11.9473"
Torkilstrup Sogn,Torkilstrup,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,54.871027,11.939204,
Torkilstrup-Lillebrænde Pastorat,Torkilstrup-Lillebrænde,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,54.876463,11.95338,
Torkilstrup-Lillebrænde Sognekommune,Torkilstrup-Lillebrænde,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,54.876463,11.95338,
Torkilstrup-Lillebrænde-Gundslev Pastorat,Torkilstrup-Lillebrænde-Gundslev,Pastorat,Pastorat,1,7,1000-01-01,9999-12-31,no,0.0,54.892448,11.947844,
Tornbjerg Ejerlav,Tornbjerg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.375895,10.456445,
