name_norm,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
hestbaek,Hestbæk,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.421536,8.43334,
hestehave,Hestehave,Ejerlav,Ejerlav,1,2,1734-01-01,9999-12-31,no,0.0,56.481755,10.20873,
hestehaven,Hestehaven,Ejerlav,Ejerlav,1,2,1749-07-02,9999-12-31,no,0.0,56.04619,9.923754,
hestetangs moelle,Hestetangs Mølle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.819342,12.312724,
hesthaven,Hesthaven,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.420914,10.010143,
hestholm,Hestholm,Ejerlav; Kanzleigut (Kancelligods),Ejerlav; Kanzleigut_Kancelligods,3,6,1000-01-01,9999-12-31,yes,81.69,,,"142415@54.9269,8.8830 | 126272@55.2826,10.0093 | 138335@54.9269,8.8830"
hestkaer,Hestkær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.067289,8.513821,
hestkoeb,Hestkøb,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.830464,12.413082,
hestlund,Hestlund,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.155432,9.220373,
hevring,Hevring,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.511962,10.38588,
hevring hede,Hevring Hede,Ejerlav,Ejerlav,1,2,1748-01-01,9999-12-31,no,0.0,56.524192,10.408843,
hevring moelle,Hevring Mølle,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.530569,10.394772,
hevringholm,Hevringholm,Birk; Ejerlav,Birk; Ejerlav,2,5,1000-01-01,9999-12-31,no,1.51,56.498895,10.44039,
hids,Hids,Herred,Herred,1,1,1000-01-01,1688-03-13,no,0.0,56.198255,9.467157,
hids geografisk,Hids Geografisk,Geografisk Herred,Geografisk_Herred,1,10,1000-01-01,1970-03-31,no,0.0,56.198255,9.465985,
hids herreds,Hids Herreds,Provsti,Provsti,1,2,1000-01-01,1812-12-31,no,0.0,56.192184,9.443438,
hilleroed,Hillerød,Ejerlav; Handelsdistrikt; Handelsområde; Kommune; Købstad; Købstadskommune; Pastorat; Politikreds; Provsti; Retskreds; Skyldkreds; Sogn; Sognekommune; Vurderingskreds,Ejerlav; Handelsdistrikt; Handelsomraade; Koebstad; Koebstadskommune; Kommune; Pastorat; Politikreds; Provsti; Retskreds; Skyldkreds; Sogn; Sognekommune; Vurderingskreds,20,87,1000-01-01,9999-12-31,no,11.48,55.929655,12.284434,
hilleroed bygrunde,Hillerød Bygrunde,Ejerlav,Ejerlav,1,3,1680-01-01,9999-12-31,no,0.0,55.930423,12.304242,
hilleroed frederiksborg slotssogn,Hillerød-Frederiksborg Slotssogn,Pastorat,Pastorat,1,14,1652-01-01,1973-04-01,no,0.0,55.924823,12.311495,
hilleroed kbst med frederiksborg,Hillerød Kbst. med Frederiksborg,Retskreds,Retskreds,1,2,1919-10-01,1957-03-31,no,0.0,55.891101,12.252529,
hilleroed markjorder,Hillerød Markjorder,Ejerlav,Ejerlav,1,7,1680-01-01,9999-12-31,no,0.0,55.929798,12.307295,
hilleroed overdrev,Hillerød Overdrev,Ejerlav,Ejerlav,1,4,1746-12-31,9999-12-31,no,0.0,55.938282,12.338797,
hilleroedsholm,Hillerødsholm,Ejerlav,Ejerlav,1,9,1000-01-01,9999-12-31,no,0.0,55.942912,12.292887,
hillerslev,Hillerslev,Ejerlav; Herred; Sogn; Sognekommune,Ejerlav; Herred; Sogn; Sognekommune,5,12,1000-01-01,9999-12-31,yes,226.59,,,"113540@57.0139,8.7455 | 126689@55.2052,10.3323 | 113539@55.2150,10.3457 | 119632@55.2150,10.3457 | 136727@57.0490,8.7239"
hillerslev geografisk,Hillerslev Geografisk,Geografisk Herred,Geografisk_Herred,1,15,1000-01-01,1970-03-30,no,0.0,57.047747,8.730958,
hillerslev herreds,Hillerslev Herreds,Provsti,Provsti,1,2,1000-01-01,1812-12-31,no,0.0,57.046385,8.730666,
hillerslev hundborg,Hillerslev-Hundborg,Herred,Herred,1,13,1687-11-26,1919-10-01,no,0.0,57.001023,8.637256,
hillerslev kaastrup,Hillerslev-Kåstrup,Pastorat; Sognekommune,Pastorat; Sognekommune,2,5,1770-07-02,1970-03-31,no,0.0,57.017741,8.743429,
hillerslev oester haesinge,Hillerslev-Øster Hæsinge,Pastorat,Pastorat,1,2,1000-01-01,9999-12-31,no,0.0,55.196,10.325385,
hillerup,Hillerup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.372691,8.709755,
hillested,Hillested,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,5,1000-01-01,9999-12-31,no,0.01,54.756438,11.440366,
hillested skoerringe,Hillested-Skørringe,Pastorat,Pastorat,1,2,1927-07-02,9999-12-31,no,0.0,54.759014,11.40923,
hillestolpe,Hillestolpe,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,no,0.19,54.716926,11.494719,
hillestrup,Hillestrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.749206,11.992199,
himlingoeje,Himlingøje,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.14,55.374663,12.221463,
himmark,Himmark,Ejerlav,Ejerlav,1,1,1000-01-01,1871-07-02,no,0.0,55.038209,9.837554,
himmelev,Himmelev,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,20,1000-01-01,9999-12-31,no,1.23,55.672015,12.108598,
himmelstrup,Himmelstrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.420479,10.165637,
himmerighus,Himmerighus,Ejerlav,Ejerlav,1,1,1751-07-02,9999-12-31,no,0.0,55.556842,9.672568,
himmerland,Himmerland,Lægekreds,Laegekreds,2,18,1915-03-27,1970-03-31,no,3.61,56.843536,9.486466,
himmerlands,Himmerlands,Lægekreds,Laegekreds,1,16,1970-04-01,2006-12-31,no,0.0,56.826333,9.532806,
himmestrup,Himmestrup,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,no,0.84,56.433397,9.628881,
himmestrup enge,Himmestrup Enge,Ejerlav,Ejerlav,2,3,1808-01-01,9999-12-31,no,0.09,56.449129,9.61367,
hind,Hind,Herred,Herred,1,1,1000-01-01,1687-12-20,no,0.0,56.151311,8.324837,
hind geografisk,Hind Geografisk,Geografisk Herred,Geografisk_Herred,1,24,1000-01-01,1970-03-30,no,0.0,56.134597,8.342222,
hind herreds,Hind Herreds,Provsti; Skyldkreds; Vurderingskreds,Provsti; Skyldkreds; Vurderingskreds,3,14,1000-01-01,1970-03-31,no,10.43,56.235688,8.344777,
hindbjerg,Hindbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.291558,9.486935,
hindborg,Hindborg,Ejerlav; Herred; Provsti; Sogn,Ejerlav; Herred; Provsti; Sogn,4,6,1000-01-01,9999-12-31,no,3.48,56.613762,8.959385,
hindborg geografisk,Hindborg Geografisk,Geografisk Herred,Geografisk_Herred,1,12,1000-01-01,1970-03-30,no,0.0,56.607198,8.95195,
hindemae,Hindemae,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.340936,10.655456,
hinderup,Hinderup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.08816,9.14059,
hindevad,Hindevad,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.457361,10.099758,
hinding,Hinding,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,57.042907,8.633769,
hindkaer,Hindkær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.401982,8.686874,
hindoe,Hindø,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.150592,8.207425,
hindsballe,Hindsballe,Ejerlav,Ejerlav,1,1,1000-01-01,1867-09-22,no,0.0,55.317549,9.053263,
hindsels,Hindsels,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.680692,8.573692,
hindsgavl,Hindsgavl,Amt; Ejerlav; Len,Amt; Ejerlav; Len,3,6,1000-01-01,9999-12-31,no,13.81,55.451347,9.897355,
hindsholm,Hindsholm,Birk; Herred,Birk; Herred,2,6,1000-01-01,1919-10-01,no,1.24,55.511797,10.666145,
hindskov,Hindskov,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.904001,9.232489,
hindsted,Hindsted,Herred,Herred,1,1,1000-01-01,1687-11-26,no,0.0,56.729163,9.948329,
hindsted geografisk,Hindsted Geografisk,Geografisk Herred,Geografisk_Herred,1,14,1000-01-01,1970-03-31,no,0.0,56.734108,9.986735,
hindsted hellum herreders,Hindsted-Hellum Herreders,Provsti,Provsti,1,23,1832-07-01,9999-12-31,no,0.0,56.775917,10.004223,
hindsted herreds,Hindsted Herreds,Provsti; Skyldkreds; Vurderingskreds,Provsti; Skyldkreds; Vurderingskreds,3,13,1000-01-01,1970-03-31,no,3.46,56.751973,10.033845,
hinge,Hinge,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,4,10,1000-01-01,9999-12-31,yes,34.94,,,"129169@56.2715,9.5056 | 129677@56.3763,10.0526 | 113546@56.2727,9.5169 | 119913@56.2726,9.5164"
hinge vinderslev,Hinge-Vinderslev,Pastorat; Sognekommune,Pastorat; Sognekommune,2,4,1770-07-02,1924-07-01,no,0.0,56.257703,9.451418,
hingebjerg,Hingebjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.328614,8.712911,
hingelbjerg,Hingelbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,57.107496,9.323413,
hinkboel,Hinkbøl,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.538701,8.681266,
hinnedrup,Hinnedrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.038775,10.15356,
hinnerup,Hinnerup,Ejerlav; Kommune; Sognekommune,Ejerlav; Kommune; Sognekommune,5,10,1000-01-01,9999-12-31,yes,80.06,,,"120933@56.2636,10.0459 | 129472@56.7347,9.0564 | 130222@56.2553,10.0724 | 130112@56.2649,10.0590 | 120133@56.2636,10.0460"
hinnum,Hinnum,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.761734,9.008102,
hirschholm amts,Hirschholm Amts,Landvæsensdistrikt,Landvaesensdistrikt,1,2,1761-07-02,1805-03-20,no,0.0,55.88301,12.447713,
hirsholme,Hirsholme,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.489694,10.612376,
hirsholmene,Hirsholmene,Sogn; Sognekommune,Sogn; Sognekommune,2,3,1638-07-02,1989-12-31,no,0.08,57.489218,10.613486,
hirtshals,Hirtshals,Kommune; Pastorat; Sogn,Kommune; Pastorat; Sogn,3,14,1963-10-01,9999-12-31,no,8.75,57.581126,9.971476,
hirtshals skagen,Hirtshals-Skagen,Vurderingskreds,Vurderingskreds,1,7,1970-04-01,2002-05-16,no,0.0,57.59529,10.246982,
hising og hovskov,Hising og Hovskov,Ejerlav,Ejerlav,1,1,1749-07-02,1972-07-01,no,0.0,56.376813,10.07452,
hjadstrup,Hjadstrup,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,4,1000-01-01,9999-12-31,no,0.59,55.526492,10.355078,
hjaerup,Hjærup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.359733,9.960465,
hjallerup,Hjallerup,Pastorat; Sogn,Pastorat; Sogn,2,6,1965-04-01,9999-12-31,no,0.0,57.159264,10.170725,
hjallerup fjerding,Hjallerup Fjerding,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,57.154078,10.165732,
hjallese,Hjallese,Ejerlav; Pastorat; Provsti; Sogn,Ejerlav; Pastorat; Provsti; Sogn,4,16,1000-01-01,9999-12-31,no,4.14,55.356361,10.398356,
hjarbaek,Hjarbæk,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.526949,9.320868,
hjardemaal,Hjardemål,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,13,1000-01-01,9999-12-31,no,2.82,57.08517,8.84928,
hjardemaal klit,Hjardemål Klit,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,57.095414,8.87717,
hjardemaal oesterild hunstrup,Hjardemål-Østerild-Hunstrup,Pastorat,Pastorat,1,9,1822-11-20,9999-12-31,no,0.0,57.033423,8.860246,
hjarnoe,Hjarnø,Ejerlav; Sogn,Ejerlav; Sogn,2,8,1000-01-01,9999-12-31,no,0.0,55.826085,10.079324,
hjartbo,Hjartbo,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.212763,9.196076,
hjartbro,Hjartbro,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.212766,9.196115,
hjarup,Hjarup,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,5,1000-01-01,9999-12-31,no,0.01,55.444225,9.373454,
hjedding,Hjedding,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.7821,8.617345,
hjeds,Hjeds,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.882536,9.706893,
hjedsbaek,Hjedsbæk,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.866053,9.727738,
hjelm,Hjelm,Ejerlav,Ejerlav,3,7,1000-01-01,9999-12-31,yes,146.73,,,"125823@54.9287,12.2570 | 126890@54.8193,11.7662 | 133356@56.1330,10.8033"
hjelm hede,Hjelm Hede,Ejerlav,Ejerlav,1,2,1749-12-31,9999-12-31,no,0.0,56.447813,8.940369,
hjelm moelle,Hjelm Mølle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.468967,8.891151,
hjelmager,Hjelmager,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.275111,10.326346,
hjelmdrup,Hjelmdrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.609179,9.358239,
hjelmerup,Hjelmerup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.289966,10.243984,
hjelmholt,Hjelmholt,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,54.911068,11.292077,
hjelmslev,Hjelmslev,Herred,Herred,1,3,1000-01-01,1719-06-15,no,0.0,56.079463,9.93086,
hjelmslev geografisk,Hjelmslev Geografisk,Geografisk Herred,Geografisk_Herred,1,18,1000-01-01,1970-03-30,no,0.0,56.067498,9.930119,
hjelmslev gjern,Hjelmslev-Gjern,Herred,Herred,1,10,1801-12-04,1919-10-01,no,0.0,56.11376,9.84619,
hjelmslev herreds,Hjelmslev Herreds,Provsti,Provsti,1,3,1000-01-01,1812-07-01,no,0.0,56.066498,9.930191,
hjelmsoelille,Hjelmsølille,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.362099,11.796811,
hjelmsoemagle,Hjelmsømagle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.384571,11.831128,
hjelmsted,Hjelmsted,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,57.302584,10.023795,
hjembaek,Hjembæk,Ejerlav; Sogn,Ejerlav; Sogn,2,3,1000-01-01,9999-12-31,no,0.58,55.694215,11.410439,
hjembaek svinninge,Hjembæk-Svinninge,Pastorat; Sognekommune,Pastorat; Sognekommune,2,6,1842-01-01,1966-04-01,no,0.0,55.702828,11.426831,
hjerk,Hjerk,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.8,56.686614,8.918608,
hjerk harre,Hjerk-Harre,Pastorat; Sognekommune,Pastorat; Sognekommune,2,5,1770-07-02,1970-03-31,no,0.01,56.697724,8.927813,
hjerm,Hjerm,Ejerlav; Herred; Pastorat; Sogn; Sognekommune,Ejerlav; Herred; Pastorat; Sogn; Sognekommune,5,16,1000-01-01,9999-12-31,no,7.15,56.437162,8.659456,
hjerm geografisk,Hjerm Geografisk,Geografisk Herred,Geografisk_Herred,1,21,1000-01-01,1970-03-30,no,0.0,56.403379,8.612538,
hjerm gimsing,Hjerm-Gimsing,Pastorat; Sognekommune,Pastorat; Sognekommune,2,4,1770-07-02,1874-07-02,no,0.0,56.447321,8.64359,
hjerm gimsing venoe,Hjerm-Gimsing-Venø,Pastorat,Pastorat,1,1,1000-01-01,1749-07-25,no,0.0,56.460672,8.642055,
hjerm ginding,Hjerm-Ginding,Herred,Herred,1,25,1685-10-31,1919-10-01,no,0.0,56.378844,8.737666,
hjerm ginding hammerum,Hjerm-Ginding-Hammerum,Provsti,Provsti,1,2,1824-04-10,1880-12-31,no,0.0,56.237015,8.895353,
hjerm hede,Hjerm Hede,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.443365,8.628936,
hjerm herreds,Hjerm Herreds,Provsti; Vurderingskreds,Provsti; Vurderingskreds,2,8,1000-01-01,1970-03-31,no,3.93,56.371099,8.625216,
hjermind,Hjermind,Ejerlav; Sogn,Ejerlav; Sogn,3,12,1000-01-01,9999-12-31,no,1.87,56.395149,9.673856,
hjermind lee hjorthede,Hjermind-Lee-Hjorthede,Pastorat; Sognekommune,Pastorat; Sognekommune,2,4,1770-07-02,1955-04-01,no,0.41,56.418328,9.678065,
hjermitslevgaard,Hjermitslevgård,Ejerlav,Ejerlav,1,6,1000-01-01,9999-12-31,no,0.0,57.271168,9.891886,
hjermitslevgaard rebsenge,Hjermitslevgård Rebsenge,Ejerlav,Ejerlav,1,3,1745-12-31,9999-12-31,no,0.0,57.233618,9.909433,
hjerndrup,Hjerndrup,Ejerlav; Sogn; Sognekommune; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade; Sogn; Sognekommune,4,6,1000-01-01,9999-12-31,no,0.0,55.327973,9.421985,
hjerpsted,Hjerpsted,Ejerlav; Sogn; Sognekommune; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade; Sogn; Sognekommune,4,4,1000-01-01,9999-12-31,no,0.66,55.02483,8.660545,
hjertebjerg,Hjertebjerg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.990296,12.397224,
hjerting,Hjerting,Ejerlav; Sogn; Sognekommune; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade; Sogn; Sognekommune,6,9,1000-01-01,9999-12-31,yes,45.83,,,"132037@55.5350,8.3624 | 132343@55.3933,9.0426 | 113559@55.5391,8.3621 | 113840@55.3927,9.0441 | 120530@55.3927,9.0441 | 122594@55.3927,9.0441"
hjoerring,Hjørring,Amt; Amtslægekreds; Amtsrådskreds; Handelsdistrikt; Handelsområde; Kommune; Købstad; Købstadskommune; Landvæsensdistrikt; Lægekreds; Politikreds; Provsti; Retskreds; Skyldkreds; Vurderingskreds,Amt; Amtslaegekreds; Amtsraadskreds; Handelsdistrikt; Handelsomraade; Koebstad; Koebstadskommune; Kommune; Laegekreds; Landvaesensdistrikt; Politikreds; Provsti; Retskreds; Skyldkreds; Vurderingskreds,21,420,1000-01-01,9999-12-31,no,14.63,57.443404,10.026608,
hjoerring amt 1 folketingsvalgkreds,"Hjørring Amt, 1. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,57.489125,10.376853,
hjoerring amt 2 folketingsvalgkreds,"Hjørring Amt, 2. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,2,1863-12-04,1866-07-28,no,0.0,57.234631,10.436203,
hjoerring amt 3 folketingsvalgkreds,"Hjørring Amt, 3. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,57.501912,10.028588,
hjoerring amt 4 folketingsvalgkreds,"Hjørring Amt, 4. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,57.32586,9.990574,
hjoerring amt 5 folketingsvalgkreds,"Hjørring Amt, 5. Folketingsvalgkreds","Rigsrådet, folketingsvalgkredse",Rigsraadet_folketingsvalgkredse,1,1,1863-12-04,1866-07-28,no,0.0,57.153158,9.547959,
hjoerring amts,Hjørring Amts,Landvæsensdistrikt; Skyldkreds,Landvaesensdistrikt; Skyldkreds,2,66,1793-12-31,1970-03-31,no,0.07,57.331723,10.091166,
hjoerring amts 1,Hjørring Amts 1.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,20,1848-07-01,1950-12-31,no,12.83,57.478914,10.194919,
hjoerring amts 10,Hjørring Amts 10.,Forligskreds,Forligskreds,1,5,1858-07-02,1950-12-31,no,0.0,57.273295,11.019335,
hjoerring amts 2,Hjørring Amts 2.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,16,1848-07-01,1950-12-31,no,15.09,57.366719,10.441658,
hjoerring amts 3,Hjørring Amts 3.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,14,1848-07-01,1950-12-31,no,17.22,57.382465,10.205946,
hjoerring amts 4,Hjørring Amts 4.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,6,1848-07-01,1950-12-31,no,24.87,57.505423,10.335401,
hjoerring amts 5,Hjørring Amts 5.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,5,1848-07-01,1950-12-31,no,4.61,57.314641,9.924158,
hjoerring amts 6,Hjørring Amts 6.,Forligskreds; Rigsforsamlingen i Kongeriget Danmark,Forligskreds; Rigsforsamlingen_i_Kongeriget_Danmark,2,7,1848-07-01,1950-12-31,yes,29.62,,,"137850@57.5283,10.2498 | 122465@57.1530,9.5482"
hjoerring amts 7,Hjørring Amts 7.,Forligskreds,Forligskreds,1,2,1858-07-02,1950-12-31,no,0.0,57.207842,10.136534,
hjoerring amts 8,Hjørring Amts 8.,Forligskreds,Forligskreds,1,10,1858-07-02,1950-12-31,no,0.0,57.214618,9.671829,
hjoerring amts 9,Hjørring Amts 9.,Forligskreds,Forligskreds,1,8,1858-07-02,1949-01-01,no,0.0,57.095912,9.457719,
hjoerring amtskreds,Hjørring Amtskreds,Amtskreds/storkreds,Amtskreds_storkreds,1,44,1920-04-11,1970-03-31,no,0.0,57.334083,10.098161,
hjoerring amtskreds 1,"Hjørring Amtskreds, 1.",Opstillingskreds,Opstillingskreds,4,34,1849-07-02,1970-03-31,no,0.03,57.489704,10.376946,
hjoerring amtskreds 2,"Hjørring Amtskreds, 2.",Opstillingskreds,Opstillingskreds,4,25,1849-07-02,1970-03-31,no,0.06,57.234186,10.436162,
hjoerring amtskreds 3,"Hjørring Amtskreds, 3.",Opstillingskreds,Opstillingskreds,4,31,1849-07-02,1970-03-31,no,0.11,57.502423,10.030351,
hjoerring amtskreds 4,"Hjørring Amtskreds, 4.",Opstillingskreds,Opstillingskreds,4,21,1849-07-02,1970-03-31,no,0.18,57.325841,9.990573,
hjoerring amtskreds 5,"Hjørring Amtskreds, 5.",Opstillingskreds,Opstillingskreds,4,20,1849-07-02,1970-03-31,no,0.2,57.152958,9.548838,
hjoerring amtsprovsti,Hjørring Amtsprovsti,Provsti,Provsti,1,2,1813-07-02,1824-07-01,no,0.0,57.433542,10.211583,
hjoerring bygrunde,Hjørring Bygrunde,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,57.460354,9.986389,
hjoerring district,Hjørring District,Lægedistrikt,Laegedistrikt,1,26,1773-12-30,1915-03-26,no,0.0,57.394984,9.998326,
hjoerring indre,Hjørring indre,Vurderingskreds,Vurderingskreds,1,2,1970-04-01,2002-05-16,no,0.0,57.452855,9.979529,
hjoerring kbst og vennebjerg hrd,Hjørring Kbst. og Vennebjerg Hrd.,Retskreds,Retskreds,1,9,1919-10-01,1940-09-30,no,0.0,57.394928,9.984401,
hjoerring kbst og vennebjerg hrd med boerglum,Hjørring Kbst. og Vennebjerg Hrd. med Børglum,Retskreds,Retskreds,1,3,1940-10-01,1957-03-31,no,0.0,57.443388,10.002037,
hjoerring koebstad sankt hans sankt olai,Hjørring Købstad-Sankt Hans-Sankt Olai,Pastorat,Pastorat,1,1,1000-01-01,1873-07-02,no,0.0,57.459099,9.989351,
hjoerring koebstads,Hjørring Købstads,Pastorat,Pastorat,1,4,1873-07-02,9999-12-31,no,0.0,57.455618,10.016432,
hjoerring koebstadssogn,Hjørring Købstadssogn,Sogn,Sogn,1,5,1000-01-01,9999-12-31,no,0.0,57.455482,10.017162,
hjoerring markjorder,Hjørring Markjorder,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,57.45563,10.018047,
hjoerring nordre,Hjørring Nordre,Provsti,Provsti,1,1,2007-01-01,9999-12-31,no,0.0,57.4607,10.33401,
hjoerring og aalborg amters,Hjørring og Ålborg amters,Landstingskreds,Landstingskreds,1,43,1849-07-02,1915-05-09,no,0.0,57.114467,9.948117,
hjoerring soendre,Hjørring Søndre,Provsti,Provsti,1,1,2007-01-01,9999-12-31,no,0.0,57.401016,9.944545,
hjoerring ydre,Hjørring ydre,Vurderingskreds,Vurderingskreds,1,6,1970-04-01,2002-05-16,no,0.0,57.428035,10.028736,
hjolderup,Hjolderup,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,3,1000-01-01,9999-12-31,no,0.07,55.019106,9.243173,
hjordkaer,Hjordkær,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,15,1000-01-01,9999-12-31,no,1.23,55.029462,9.289885,
hjorslev,Hjorslev,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.508966,10.400013,
hjortdal,Hjortdal,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,6,1000-01-01,9999-12-31,no,1.79,57.134135,9.350985,
hjortdal kollerup skraem,Hjortdal-Kollerup-Skræm,Pastorat,Pastorat,1,2,1823-09-05,1885-06-01,no,0.0,57.109222,9.314986,
hjorte,Hjorte,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.364393,9.918263,
hjortespring,Hjortespring,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.745877,12.420641,
hjorthede,Hjorthede,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.52,56.412695,9.715034,
hjortholm,Hjortholm,Birk; Ejerlav; Sønderjysk afstemningsområde,Birk; Ejerlav; Soenderjysk_afstemningsomraade,5,9,1000-01-01,9999-12-31,yes,54.35,,,"126816@54.8278,10.7624 | 132863@54.8823,9.9069 | 142509@54.8730,9.9156 | 126814@54.8286,10.7410 | 122871@54.8824,9.9067"
