toraid;tora_prefLabel;tora_altLabel;cadastral_unit_id;type;littera;assessment_hemmantal;parish;tora_province;tora_sweref99_n;tora_sweref99_e;tora_wgs84_lat;tora_wgs84_long;koordinatkod;tora_source;tora_source_url;toraid_url
12025;Klutmark;;2;skattehemman;2;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
12025;Klutmark;;3;skattehemman;3;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
12025;Klutmark;;4;skattehemman;4;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
12025;Klutmark;;5;skattehemman;5;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
12025;Klutmark;;6;skattehemman;6;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
12025;Klutmark;;7;skattehemman;7;;Skellefteå;Västerbotten;7190923.5023;772393.7099;64.7321;20.7252;Hög;Z1:78;https://sok.riksarkivet.se/bildvisning/R0000204_00059;https://sok.riksarkivet.se/topografi/12025
12026;Storkågeträsk;;1;skattehemman;1;;Skellefteå;Västerbotten;7216495.1351;764913.0101;64.9665;20.6165;Hög;Z1:30;https://sok.riksarkivet.se/bildvisning/R0000204_00025;https://sok.riksarkivet.se/topografi/12026
12026;Storkågeträsk;;2;skattehemman;2;;Skellefteå;Västerbotten;7216495.1351;764913.0101;64.9665;20.6165;Hög;Z1:30;https://sok.riksarkivet.se/bildvisning/R0000204_00025;https://sok.riksarkivet.se/topografi/12026
12026;Storkågeträsk;;3;skattehemman;3;;Skellefteå;Västerbotten;7216495.1351;764913.0101;64.9665;20.6165;Hög;Z1:30;https://sok.riksarkivet.se/bildvisning/R0000204_00025;https://sok.riksarkivet.se/topografi/12026
12026;Storkågeträsk;;4;skattehemman;4;;Skellefteå;Västerbotten;7216495.1351;764913.0101;64.9665;20.6165;Hög;Z1:30;https://sok.riksarkivet.se/bildvisning/R0000204_00025;https://sok.riksarkivet.se/topografi/12026
12027;Lillkågeträsk;;1;skattehemman;1;;Byske;Västerbotten;7219397.7798;767684.337;64.9902;20.6804;Medel;Z1:39;https://sok.riksarkivet.se/bildvisning/R0000204_00031;https://sok.riksarkivet.se/topografi/12027
12028;Norrlångträsk;;1;skattehemman;1;;Byske;Västerbotten;7223114.2850;770449.3732;65.0211;20.7459;Hög;Z1:40;https://sok.riksarkivet.se/bildvisning/R0000204_00032;https://sok.riksarkivet.se/topografi/12028
12029;Stavaträsk;;1;skattehemman;1;;Jörn;Västerbotten;7224009.9844;756526.9312;65.0402;20.4534;Hög;Z1:41;https://sok.riksarkivet.se/bildvisning/R0000204_00032;https://sok.riksarkivet.se/topografi/12029
12030;Bodan;;1;skattehemman;1;;Skellefteå;Västerbotten;7185667.3741;784579.1133;64.6751;20.9693;Låg;Z1:47;https://sok.riksarkivet.se/bildvisning/R0000204_00036;https://sok.riksarkivet.se/topografi/12030
12030;Bodan;;2;skattehemman;2;;Skellefteå;Västerbotten;7185667.3741;784579.1133;64.6751;20.9693;Låg;Z1:47;https://sok.riksarkivet.se/bildvisning/R0000204_00036;https://sok.riksarkivet.se/topografi/12030
12031;Holmsvattnet;;1;skattehemman;1;;Bureå;Västerbotten;7171395.8014;792041.7863;64.5414;21.0961;Hög;Z1:55;https://sok.riksarkivet.se/bildvisning/R0000204_00042;https://sok.riksarkivet.se/topografi/12031
12031;Holmsvattnet;;2;övrig kameral enhet;2;;Bureå;Västerbotten;7171395.8014;792041.7863;64.5414;21.0961;Hög;Z1:55;https://sok.riksarkivet.se/bildvisning/R0000204_00042;https://sok.riksarkivet.se/topografi/12031
12031;Holmsvattnet;;3;skattehemman;3;;Bureå;Västerbotten;7171395.8014;792041.7863;64.5414;21.0961;Hög;Z1:55;https://sok.riksarkivet.se/bildvisning/R0000204_00042;https://sok.riksarkivet.se/topografi/12031
12032;Forsen;Falmarksforsen;1;fäbod;;;Bureå;Västerbotten;7181482.4531;789257.1145;64.6338;21.0584;Medel;Z1:59;https://sok.riksarkivet.se/bildvisning/R0000204_00046;https://sok.riksarkivet.se/topografi/12032
12033;Östra Falmark;;1;skattehemman;1;;Bureå;Västerbotten;7180916.8257;787193.2122;64.6305;21.0143;Hög;Z1:59;https://sok.riksarkivet.se/bildvisning/R0000204_00046;https://sok.riksarkivet.se/topografi/12033
12033;Östra Falmark;;2;skattehemman;2;;Bureå;Västerbotten;7180916.8257;787193.2122;64.6305;21.0143;Hög;Z1:59;https://sok.riksarkivet.se/bildvisning/R0000204_00046;https://sok.riksarkivet.se/topografi/12033
12034;Lövånger;;1;prästgård;B;;Lövånger;Västerbotten;7153170.8683;804345.7753;64.3681;21.3134;Hög;Z1:94;https://sok.riksarkivet.se/bildvisning/R0000204_00068;https://sok.riksarkivet.se/topografi/12034
12035;Kalix;;1;prästgård;2;;Nederkalix;Västerbotten;7327833.8726;870440.6369;65.8553;23.1342;Hög;Z1:79;https://sok.riksarkivet.se/bildvisning/R0000204_00060;https://sok.riksarkivet.se/topografi/12035
12036;Sangis;;1;skattehemman;1;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;2;skattehemman;2;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;3;skattehemman;3;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;4;skattehemman;4;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;5;skattehemman;5;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;6;övrig kameral enhet;6;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;7;övrig kameral enhet;7;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;8;skattehemman;8;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;9;skattehemman;9;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;10;skattehemman;10;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;11;skattehemman;11;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12036;Sangis;;12;skattehemman;12;;Nederkalix;Västerbotten;7330761.0756;886864.715;65.8619;23.4987;Hög;Å2:120-121;https://sok.riksarkivet.se/bildvisning/R0000206_00037;https://sok.riksarkivet.se/topografi/12036
12037;Vånafjärden;;1;skattehemman;1;;Nederkalix;Västerbotten;7325446.2391;879399.9199;65.8236;23.3215;Hög;Å2:122;https://sok.riksarkivet.se/bildvisning/R0000206_00038;https://sok.riksarkivet.se/topografi/12037
12037;Vånafjärden;;2;skattehemman;2;;Nederkalix;Västerbotten;7325446.2391;879399.9199;65.8236;23.3215;Hög;Å2:122;https://sok.riksarkivet.se/bildvisning/R0000206_00038;https://sok.riksarkivet.se/topografi/12037
12037;Vånafjärden;;3;skattehemman;3;;Nederkalix;Västerbotten;7325446.2391;879399.9199;65.8236;23.3215;Hög;Å2:122;https://sok.riksarkivet.se/bildvisning/R0000206_00038;https://sok.riksarkivet.se/topografi/12037
12037;Vånafjärden;;4;skattehemman;4;;Nederkalix;Västerbotten;7325446.2391;879399.9199;65.8236;23.3215;Hög;Å2:122;https://sok.riksarkivet.se/bildvisning/R0000206_00038;https://sok.riksarkivet.se/topografi/12037
12038;Backan;;1;skattehemman;A;;Nederkalix;Västerbotten;7327440.4137;868939.3875;65.8536;23.1005;Hög;Å2:127;https://sok.riksarkivet.se/bildvisning/R0000206_00038;https://sok.riksarkivet.se/topografi/12038
12039;Ytterbyn;;1;skattehemman;1;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;2;skattehemman;2;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;3;skattehemman;3;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;4;skattehemman;4;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;5;skattehemman;5;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;6;skattehemman;6;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;7;skattehemman;7;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;8;skattehemman;8;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;9;skattehemman;9;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12039;Ytterbyn;;10;skattehemman;10;;Nederkalix;Västerbotten;7321859.1477;872588.6414;65.7998;23.1638;Hög;Å2:128-129;https://sok.riksarkivet.se/bildvisning/R0000206_00040;https://sok.riksarkivet.se/topografi/12039
12040;Rolfs;Rålsbyn, Stålsbyn;1;skattehemman;1;;Nederkalix;Västerbotten;7327484.7907;869308.9306;65.8535;23.1086;Hög;Å2:130;https://sok.riksarkivet.se/bildvisning/R0000206_00041;https://sok.riksarkivet.se/topografi/12040
12040;Rolfs;Rålsbyn, Stålsbyn;2;skattehemman;2;;Nederkalix;Västerbotten;7327484.7907;869308.9306;65.8535;23.1086;Hög;Å2:130;https://sok.riksarkivet.se/bildvisning/R0000206_00041;https://sok.riksarkivet.se/topografi/12040
12040;Rolfs;Rålsbyn, Stålsbyn;3;skattehemman;3;;Nederkalix;Västerbotten;7327484.7907;869308.9306;65.8535;23.1086;Hög;Å2:130;https://sok.riksarkivet.se/bildvisning/R0000206_00041;https://sok.riksarkivet.se/topografi/12040
12041;Grytnäs;;1;skattehemman;1;;Nederkalix;Västerbotten;7326540.0952;870895.0607;65.8433;23.1404;Hög;Å2:131;https://sok.riksarkivet.se/bildvisning/R0000206_00041;https://sok.riksarkivet.se/topografi/12041
12041;Grytnäs;;2;skattehemman;2;;Nederkalix;Västerbotten;7326540.0952;870895.0607;65.8433;23.1404;Hög;Å2:131;https://sok.riksarkivet.se/bildvisning/R0000206_00041;https://sok.riksarkivet.se/topografi/12041
12042;Påläng;Pulinge;1;skattehemman;1;;Nederkalix;Västerbotten;7322265.0455;859685.6186;65.8181;22.8855;Hög;Å2:132-133;https://sok.riksarkivet.se/bildvisning/R0000206_00042;https://sok.riksarkivet.se/topografi/12042
12042;Påläng;Pulinge;2;skattehemman;2;;Nederkalix;Västerbotten;7322265.0455;859685.6186;65.8181;22.8855;Hög;Å2:132-133;https://sok.riksarkivet.se/bildvisning/R0000206_00042;https://sok.riksarkivet.se/topografi/12042
12042;Påläng;Pulinge;3;skattehemman;3;;Nederkalix;Västerbotten;7322265.0455;859685.6186;65.8181;22.8855;Hög;Å2:132-133;https://sok.riksarkivet.se/bildvisning/R0000206_00042;https://sok.riksarkivet.se/topografi/12042
12042;Påläng;Pulinge;4;skattehemman;4;;Nederkalix;Västerbotten;7322265.0455;859685.6186;65.8181;22.8855;Hög;Å2:132-133;https://sok.riksarkivet.se/bildvisning/R0000206_00042;https://sok.riksarkivet.se/topografi/12042
12042;Påläng;Pulinge;5;skattehemman;5;;Nederkalix;Västerbotten;7322265.0455;859685.6186;65.8181;22.8855;Hög;Å2:132-133;https://sok.riksarkivet.se/bildvisning/R0000206_00042;https://sok.riksarkivet.se/topografi/12042
12042;Påläng;Pulinge;6;skattehemman;6;;Nederkalix;Västerbotten;7322265.0455;859685.6186;65.8181;22.8855;Hög;Å2:132-133;https://sok.riksarkivet.se/bildvisning/R0000206_00042;https://sok.riksarkivet.se/topografi/12042
12043;Vallen;;1;skattehemman;A;;Nederkalix;Västerbotten;7325189.9279;872440.9763;65.8295;23.17;Hög;Å2:135;https://sok.riksarkivet.se/bildvisning/R0000206_00043;https://sok.riksarkivet.se/topografi/12043
12043;Vallen;;2;skattehemman;A;;Nederkalix;Västerbotten;7325189.9279;872440.9763;65.8295;23.17;Hög;Å2:135;https://sok.riksarkivet.se/bildvisning/R0000206_00043;https://sok.riksarkivet.se/topografi/12043
12044;Ryssbält;;1;skattehemman;1;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12044;Ryssbält;;2;skattehemman;2;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12044;Ryssbält;;3;skattehemman;3;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12044;Ryssbält;;4;skattehemman;4;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12044;Ryssbält;;5;skattehemman;5;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12044;Ryssbält;;6;skattehemman;6;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12044;Ryssbält;;7;skattehemman;7;;Nederkalix;Västerbotten;7317863.8340;866042.9906;65.7718;23.011;Hög;Å2:136-137;https://sok.riksarkivet.se/bildvisning/R0000206_00044;https://sok.riksarkivet.se/topografi/12044
12045;Holmen;;1;skattehemman;1;;Nederkalix;Västerbotten;7321990.4475;871360.8758;65.8024;23.1376;Hög;Å2:138;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12045
12045;Holmen;;2;skattehemman;2;;Nederkalix;Västerbotten;7321990.4475;871360.8758;65.8024;23.1376;Hög;Å2:138;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12045
12046;Storön;;1;skattehemman;1;;Nederkalix;Västerbotten;7313699.5908;870175.9029;65.7301;23.0887;Hög;Å2:139;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12046
12046;Storön;;2;skattehemman;2;;Nederkalix;Västerbotten;7313699.5908;870175.9029;65.7301;23.0887;Hög;Å2:139;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12046
12046;Storön;;3;skattehemman;3;;Nederkalix;Västerbotten;7313699.5908;870175.9029;65.7301;23.0887;Hög;Å2:139;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12046
12046;Storön;;4;skattehemman;4;;Nederkalix;Västerbotten;7313699.5908;870175.9029;65.7301;23.0887;Hög;Å2:139;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12046
12046;Storön;;5;skattehemman;5;;Nederkalix;Västerbotten;7313699.5908;870175.9029;65.7301;23.0887;Hög;Å2:139;https://sok.riksarkivet.se/bildvisning/R0000206_00045;https://sok.riksarkivet.se/topografi/12046
12047;Siknäs;;1;skattehemman;1;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;2;skattehemman;2;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;3;skattehemman;3;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;4;skattehemman;4;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;5;skattehemman;5;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;6;skattehemman;6;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;7;skattehemman;7;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;8;ödegård;8;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12047;Siknäs;;9;ödegård;9;;Töre;Västerbotten;7323730.3089;850029.2228;65.8419;22.6801;Hög;Å2:140-141;https://sok.riksarkivet.se/bildvisning/R0000206_00047;https://sok.riksarkivet.se/topografi/12047
12048;Målsön;Mårtzön;1;skattehemman;1;;Nederkalix;Västerbotten;7319878.1849;873223.215;65.7814;23.1719;Hög;Å2:142;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12048
12048;Målsön;Mårtzön;2;skattehemman;2;;Nederkalix;Västerbotten;7319878.1849;873223.215;65.7814;23.1719;Hög;Å2:142;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12048
12048;Målsön;Mårtzön;3;skattehemman;3;;Nederkalix;Västerbotten;7319878.1849;873223.215;65.7814;23.1719;Hög;Å2:142;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12048
12048;Målsön;Mårtzön;4;skattehemman;4;;Nederkalix;Västerbotten;7319878.1849;873223.215;65.7814;23.1719;Hög;Å2:142;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12048
12048;Målsön;Mårtzön;5;skattehemman;5;;Nederkalix;Västerbotten;7319878.1849;873223.215;65.7814;23.1719;Hög;Å2:142;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12048
12049;Sören;;1;ospecificerad kameral enhet;1;;Töre;Västerbotten;7327333.4603;852998.4805;65.8706;22.7542;Hög;Å2:143;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12049
12049;Sören;;2;ospecificerad kameral enhet;2;;Töre;Västerbotten;7327333.4603;852998.4805;65.8706;22.7542;Hög;Å2:143;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12049
12049;Sören;;3;ospecificerad kameral enhet;3;;Töre;Västerbotten;7327333.4603;852998.4805;65.8706;22.7542;Hög;Å2:143;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12049
12049;Sören;;4;ospecificerad kameral enhet;4;;Töre;Västerbotten;7327333.4603;852998.4805;65.8706;22.7542;Hög;Å2:143;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12049
12049;Sören;;5;övrig kameral enhet;5;;Töre;Västerbotten;7327333.4603;852998.4805;65.8706;22.7542;Hög;Å2:143;https://sok.riksarkivet.se/bildvisning/R0000206_00048;https://sok.riksarkivet.se/topografi/12049
